Id,Predicted
1205,-3531.811547535852
1206,-3409.324000075718
1207,-3633.8845037526303
1208,-3531.811547535852
1209,-3218.7878151377313
1210,-3463.7629100579998
1211,-3735.957459969409
1212,-3327.665635102295
1213,-3615.51137163361
1214,-3037.7784394466444
1215,-2647.1792603237723
1216,-3356.9265492177715
1217,-3917.647322035274
1218,-3412.7264319496103
1219,-3327.665635102295
1220,-2851.325172757329
1221,-3742.762323717194
1222,-3695.1282774826973
1223,-3531.811547535852
1224,-3537.25543853408
1225,-3255.5340793757714
1226,-3291.5998572390336
1227,-3655.660067745543
1228,-3789.0353972021335
1229,-3218.7878151377313
1230,-3237.84143363153
1231,-3084.0515129315836
1232,-2990.824879586926
1233,-3822.379229566281
1234,-3464.443396432778
1235,-3769.981778708335
1236,-3327.665635102295
1237,-3735.957459969409
1238,-3123.5197226687383
1239,-3050.707680567436
1240,-3497.787228796926
1241,-3116.714858920953
1242,-2919.3738102351813
1243,-3395.7142725801473
1244,-3459.6799918093284
1245,-3917.647322035274
1246,-3723.0282188486167
1247,-3191.5683601465903
1248,-3656.3405541203215
1249,-3917.647322035274
1250,-3737.3184327189656
1251,-3863.888898427771
1252,-3171.153768903235
1253,-3055.471085190886
1254,-3501.1896606708183
1255,-2184.4485254743768
1256,-3361.689953841221
1257,-2926.1786739829668
1258,-3189.5269010222546
1259,-3567.196839024335
1260,-3703.974600354818
1261,-3917.647322035274
1262,-3776.78664245612
1263,-3567.196839024335
1264,-2783.276535279477
1265,-3917.647322035274
1266,-3603.943103262375
1267,-3637.286935626523
1268,-3327.665635102295
1269,-3429.7385913190733
1270,-3499.1482015464826
1271,-3917.647322035274
1272,-3037.7784394466444
1273,-3429.7385913190733
1274,-3772.0232378326705
1275,-3789.0353972021335
1276,-3497.787228796926
1277,-3064.317408063007
1278,-3349.4411990952076
1279,-3737.998919093744
1280,-3372.577735837677
1281,-3153.4611231589934
1282,-3295.0022891129256
1283,-3570.5992708982276
1284,-3189.5269010222546
1285,-3018.044334578067
1286,-3548.1432205305364
1287,-3537.25543853408
1288,-3443.348318814644
1289,-3350.802171844765
1290,-3071.122271810792
1291,-3464.443396432778
1292,-3497.787228796926
1293,-3382.785031459355
1294,-3599.860185013704
1295,-3365.092385715114
1296,-3808.7695020707106
1297,-3810.8109611950463
1298,-3735.957459969409
1299,-3593.735807640697
1300,-3576.723648271234
1301,-2858.1300365051143
1302,-3443.348318814644
1303,-3531.811547535852
1304,-3293.641316363369
1305,-3153.4611231589934
1306,-3808.7695020707106
1307,-3637.286935626523
1308,-2792.803344526376
1309,-3616.1918580083884
1310,-3810.8109611950463
1311,-2850.6446863825504
1312,-3463.7629100579998
1313,-3863.888898427771
1314,-3349.4411990952076
1315,-2732.2400571710878
1316,-3742.762323717194
1317,-2817.300854018403
1318,-3604.6235896371536
1319,-3531.811547535852
1320,-3808.7695020707106
1321,-3050.707680567436
1322,-3443.348318814644
1323,-3372.577735837677
1324,-3917.647322035274
1325,-3495.0652832978117
1326,-3485.538474050912
1327,-3810.8109611950463
1328,-3917.647322035274
1329,-3655.660067745543
1330,-3395.7142725801473
1331,-3785.632965328241
1332,-2647.1792603237723
1333,-2647.1792603237723
1334,-3349.4411990952076
1335,-3741.401350967637
1336,-3531.811547535852
1337,-3814.893879443717
1338,-3689.684386484469
1339,-3412.7264319496103
1340,-3177.2781462762414
1341,-3742.762323717194
1342,-3328.346121477073
1343,-3737.3184327189656
1344,-3655.660067745543
1345,-3420.8922684469526
1346,-3723.0282188486167
1347,-3769.981778708335
1348,-3372.577735837677
1349,-3420.8922684469526
1350,-3255.5340793757714
1351,-3869.332789425999
1352,-3537.9359249088584
1353,-3305.890071109382
1354,-3917.647322035274
1355,-3789.0353972021335
1356,-3674.033199864563
1357,-3708.738004978268
1358,-3594.4162940154756
1359,-3116.0343725461744
1360,-3865.9303575521067
1361,-3565.835866274778
1362,-3737.3184327189656
1363,-3667.9088224915563
1364,-3917.647322035274
1365,-3723.0282188486167
1366,-3703.974600354818
1367,-3776.78664245612
1368,-3808.7695020707106
1369,-3316.09736673106
1370,-3259.616997624443
1371,-3701.9331412304828
1372,-3825.7816614401736
1373,-3259.616997624443
1374,-3123.5197226687383
1375,-3723.0282188486167
1376,-3259.616997624443
1377,-2272.9117541955848
1378,-3780.1890743300128
1379,-3497.787228796926
1380,-3372.577735837677
1381,-3361.689953841221
1382,-3769.981778708335
1383,-3259.616997624443
1384,-3463.7629100579998
1385,-3497.787228796926
1386,-3259.616997624443
1387,-3501.1896606708183
1388,-3420.8922684469526
1389,-3656.3405541203215
1390,-3495.0652832978117
1391,-3403.199622702711
1392,-3181.3610645249128
1393,-3804.006097447261
1394,-3497.787228796926
1395,-3798.5622064490326
1396,-3779.5085879552344
1397,-3189.5269010222546
1398,-3516.1603609159456
1399,-3810.8109611950463
1400,-2524.0112264888594
1401,-3531.811547535852
1402,-3382.785031459355
1403,-3718.9453005999458
1404,-3497.787228796926
1405,-3217.426842388174
1406,-3627.7601263796237
1407,-3565.835866274778
1408,-3722.3477324738383
1409,-2817.981340393181
1410,-3189.5269010222546
1411,-3588.972403017248
1412,-3917.647322035274
1413,-2918.693323860403
1414,-3416.128863823503
1415,-3495.0652832978117
1416,-3789.0353972021335
1417,-3917.647322035274
1418,-3844.8352799339723
1419,-3603.943103262375
1420,-3113.3124270470603
1421,-3537.25543853408
1422,-3761.135455836214
1423,-3655.660067745543
1424,-3504.592092544711
1425,-3708.738004978268
1426,-3443.348318814644
1427,-3789.0353972021335
1428,-2919.3738102351813
1429,-3776.78664245612
1430,-3501.1896606708183
1431,-3808.7695020707106
1432,-3191.5683601465903
1433,-3412.7264319496103
1434,-3171.153768903235
1435,-3737.3184327189656
1436,-3421.572754821731
1437,-3485.538474050912
1438,-3772.0232378326705
1439,-3604.6235896371536
1440,-3917.647322035274
1441,-3737.3184327189656
1442,-3217.426842388174
1443,-3708.738004978268
1444,-3217.426842388174
1445,-3416.128863823503
1446,-3191.5683601465903
1447,-3116.714858920953
1448,-3395.7142725801473
1449,-3570.5992708982276
1450,-3498.467715171704
1451,-3361.689953841221
1452,-3416.128863823503
1453,-3789.0353972021335
1454,-3463.7629100579998
1455,-3405.2410818270464
1456,-3917.647322035274
1457,-3282.7535343669124
1458,-3361.689953841221
1459,-3499.1482015464826
1460,-3737.3184327189656
1461,-2987.4224477130338
1462,-3403.199622702711
1463,-3443.348318814644
1464,-3327.665635102295
1465,-3570.5992708982276
1466,-3259.616997624443
1467,-3769.981778708335
1468,-3420.8922684469526
1469,-3718.9453005999458
1470,-3674.033199864563
1471,-3917.647322035274
1472,-3218.7878151377313
1473,-3742.762323717194
1474,-3531.811547535852
1475,-3531.811547535852
1476,-3603.943103262375
1477,-3594.4162940154756
1478,-3349.4411990952076
1479,-3282.7535343669124
1480,-2951.3566698497716
1481,-3463.7629100579998
1482,-3485.538474050912
1483,-3570.5992708982276
1484,-3708.738004978268
1485,-3742.0818373424154
1486,-3328.346121477073
1487,-3637.286935626523
1488,-3504.592092544711
1489,-3372.577735837677
1490,-3801.9646383229256
1491,-3064.317408063007
1492,-3785.632965328241
1493,-3349.4411990952076
1494,-3588.972403017248
1495,-3463.7629100579998
1496,-3255.5340793757714
1497,-3565.835866274778
1498,-3123.5197226687383
1499,-3703.974600354818
1500,-3497.787228796926
1501,-3746.1647555910868
1502,-3327.665635102295
1503,-3709.418491353046
1504,-3741.401350967637
1505,-3237.84143363153
1506,-3680.15757723757
1507,-3485.538474050912
1508,-3497.787228796926
1509,-3805.367070196818
1510,-3327.665635102295
1511,-2732.2400571710878
1512,-3153.4611231589934
1513,-3742.762323717194
1514,-3321.541257729288
1515,-3328.346121477073
1516,-3416.128863823503
1517,-2851.325172757329
1518,-3741.401350967637
1519,-3527.7286292871804
1520,-3537.25543853408
1521,-3463.7629100579998
1522,-3756.3720512127643
1523,-3218.7878151377313
1524,-3531.811547535852
1525,-3593.735807640697
1526,-3718.9453005999458
1527,-3395.7142725801473
1528,-3616.1918580083884
1529,-3565.835866274778
1530,-3037.7784394466444
1531,-3565.835866274778
1532,-3655.660067745543
1533,-3305.890071109382
1534,-3603.943103262375
1535,-2570.964786348578
1536,-3655.660067745543
1537,-3409.324000075718
1538,-3737.3184327189656
1539,-3633.8845037526303
1540,-2720.671788799853
1541,-2924.1372148586306
1542,-2174.241229852699
1543,-3282.7535343669124
1544,-3504.592092544711
1545,-3838.030416186187
1546,-3570.5992708982276
1547,-3737.3184327189656
1548,-3361.689953841221
1549,-3499.1482015464826
1550,-3741.401350967637
1551,-3703.974600354818
1552,-3917.647322035274
1553,-3655.660067745543
1554,-3918.327808410053
1555,-3501.1896606708183
1556,-3024.168711951074
1557,-3742.0818373424154
1558,-3594.4162940154756
1559,-2525.372199238416
1560,-3537.25543853408
1561,-3708.738004978268
1562,-3395.7142725801473
1563,-3038.458925821423
1564,-2987.4224477130338
1565,-3723.0282188486167
1566,-3295.6827754877045
1567,-3531.811547535852
1568,-2919.3738102351813
1569,-2517.886849115853
1570,-3786.993938077798
1571,-3863.888898427771
1572,-3722.3477324738383
1573,-3637.967422001301
1574,-3718.9453005999458
1575,-3779.5085879552344
1576,-3516.1603609159456
1577,-3599.860185013704
1578,-3627.7601263796237
1579,-3395.7142725801473
1580,-3703.974600354818
1581,-3599.860185013704
1582,-3416.128863823503
1583,-3504.592092544711
1584,-3786.993938077798
1585,-3189.5269010222546
1586,-3189.5269010222546
1587,-3463.7629100579998
1588,-3485.538474050912
1589,-3703.974600354818
1590,-3463.7629100579998
1591,-3412.7264319496103
1592,-3810.8109611950463
1593,-3825.7816614401736
1594,-3823.0597159410595
1595,-2489.9869077499334
1596,-3746.1647555910868
1597,-3742.762323717194
1598,-3917.647322035274
1599,-3637.286935626523
1600,-3443.348318814644
1601,-2973.812720217463
1602,-3463.7629100579998
1603,-3463.7629100579998
1604,-3349.4411990952076
1605,-3443.348318814644
1606,-3838.030416186187
1607,-3123.5197226687383
1608,-3412.7264319496103
1609,-3785.632965328241
1610,-3293.641316363369
1611,-3561.072461651328
1612,-3695.1282774826973
1613,-3527.048142912402
1614,-3746.1647555910868
1615,-3237.84143363153
1616,-3723.0282188486167
1617,-3742.762323717194
1618,-3863.888898427771
1619,-3395.7142725801473
1620,-3217.426842388174
1621,-3128.963613666966
1622,-3742.0818373424154
1623,-3735.957459969409
1624,-3776.78664245612
1625,-3789.0353972021335
1626,-3123.5197226687383
1627,-3037.7784394466444
1628,-3786.993938077798
1629,-2522.6502537393026
1630,-3416.128863823503
1631,-3917.647322035274
1632,-3084.0515129315836
1633,-2783.276535279477
1634,-3567.196839024335
1635,-3567.196839024335
1636,-3742.762323717194
1637,-3825.101175065395
1638,-3801.9646383229256
1639,-3495.0652832978117
1640,-3863.888898427771
1641,-2918.693323860403
1642,-3708.738004978268
1643,-3637.967422001301
1644,-3123.5197226687383
1645,-3293.641316363369
1646,-2181.0460936004843
1647,-3037.7784394466444
1648,-3463.7629100579998
1649,-3259.616997624443
1650,-3785.632965328241
1651,-3463.7629100579998
1652,-3703.974600354818
1653,-3779.5085879552344
1654,-3604.6235896371536
1655,-3838.030416186187
1656,-3412.7264319496103
1657,-3838.030416186187
1658,-3123.5197226687383
1659,-3633.8845037526303
1660,-3741.401350967637
1661,-3603.943103262375
1662,-3655.660067745543
1663,-3372.577735837677
1664,-2539.6624131087656
1665,-3531.811547535852
1666,-3822.379229566281
1667,-3056.832057940443
1668,-3412.7264319496103
1669,-3463.7629100579998
1670,-3191.5683601465903
1671,-3412.7264319496103
1672,-3918.327808410053
1673,-3825.7816614401736
1674,-3718.9453005999458
1675,-3327.665635102295
1676,-3612.789426134496
1677,-3497.787228796926
1678,-3422.9337275712883
1679,-3463.7629100579998
1680,-3599.860185013704
1681,-3050.707680567436
1682,-3305.890071109382
1683,-3779.5085879552344
1684,-3495.0652832978117
1685,-3436.5434550668588
1686,-3305.890071109382
1687,-3328.346121477073
1688,-3565.835866274778
1689,-3603.943103262375
1690,-3237.84143363153
1691,-3838.030416186187
1692,-3537.25543853408
1693,-3153.4611231589934
1694,-3863.888898427771
1695,-3735.957459969409
1696,-3501.1896606708183
1697,-3237.84143363153
1698,-3409.324000075718
1699,-3349.4411990952076
1700,-3789.0353972021335
1701,-3259.616997624443
1702,-3498.467715171704
1703,-3056.832057940443
1704,-3116.0343725461744
1705,-3293.641316363369
1706,-3789.0353972021335
1707,-3695.1282774826973
1708,-3917.647322035274
1709,-3785.632965328241
1710,-3667.9088224915563
1711,-3637.286935626523
1712,-3463.7629100579998
1713,-3328.346121477073
1714,-2987.4224477130338
1715,-3361.689953841221
1716,-3756.3720512127643
1717,-3789.0353972021335
1718,-3814.893879443717
1719,-3599.860185013704
1720,-2919.3738102351813
1721,-2817.300854018403
1722,-3349.4411990952076
1723,-3804.006097447261
1724,-2858.1300365051143
1725,-3463.7629100579998
1726,-3321.541257729288
1727,-3498.467715171704
1728,-3174.5562007771277
1729,-3495.0652832978117
1730,-2494.0698259986048
1731,-3531.811547535852
1732,-3191.5683601465903
1733,-3756.3720512127643
1734,-3293.641316363369
1735,-3217.426842388174
1736,-2990.824879586926
1737,-3567.196839024335
1738,-3838.030416186187
1739,-2851.325172757329
1740,-2579.13062284592
1741,-3869.332789425999
1742,-3527.048142912402
1743,-3667.9088224915563
1744,-3499.1482015464826
1745,-3259.616997624443
1746,-3495.0652832978117
1747,-3917.647322035274
1748,-3735.957459969409
1749,-3637.286935626523
1750,-3769.981778708335
1751,-3855.0425755556503
1752,-3084.0515129315836
1753,-3718.9453005999458
1754,-3599.860185013704
1755,-3795.15977457514
1756,-3123.5197226687383
1757,-3637.286935626523
1758,-2471.6137756309136
1759,-3776.78664245612
1760,-2987.4224477130338
1761,-3259.616997624443
1762,-3349.4411990952076
1763,-2984.700502213919
1764,-3576.723648271234
1765,-3531.811547535852
1766,-3217.426842388174
1767,-3637.286935626523
1768,-2555.3135997286718
1769,-3637.967422001301
1770,-3293.641316363369
1771,-3780.1890743300128
1772,-3349.4411990952076
1773,-3191.5683601465903
1774,-2489.9869077499334
1775,-3655.660067745543
1776,-3443.348318814644
1777,-3863.888898427771
1778,-3499.1482015464826
1779,-3708.738004978268
1780,-3616.1918580083884
1781,-3742.762323717194
1782,-3637.286935626523
1783,-3718.9453005999458
1784,-3571.279757273006
1785,-3443.348318814644
1786,-3189.5269010222546
1787,-3395.7142725801473
1788,-3722.3477324738383
1789,-3084.0515129315836
1790,-3463.7629100579998
1791,-3779.5085879552344
1792,-3742.762323717194
1793,-3593.735807640697
1794,-3723.0282188486167
1795,-3497.787228796926
1796,-3159.585500532
1797,-3293.641316363369
1798,-3565.835866274778
1799,-3633.8845037526303
1800,-3779.5085879552344
1801,-3656.3405541203215
1802,-3501.1896606708183
1803,-3537.25543853408
1804,-3412.7264319496103
1805,-3565.835866274778
1806,-3501.1896606708183
1807,-3150.739177659879
1808,-3084.0515129315836
1809,-3789.0353972021335
1810,-3737.998919093744
1811,-3655.660067745543
1812,-3293.641316363369
1813,-3603.943103262375
1814,-3779.5085879552344
1815,-3282.7535343669124
1816,-2820.022799517517
1817,-3737.3184327189656
1818,-3327.665635102295
1819,-3718.9453005999458
1820,-2579.13062284592
1821,-3349.4411990952076
1822,-3429.7385913190733
1823,-3917.647322035274
1824,-3723.0282188486167
1825,-3527.7286292871804
1826,-3703.974600354818
1827,-3436.5434550668588
1828,-3497.787228796926
1829,-3123.5197226687383
1830,-3527.048142912402
1831,-3189.5269010222546
1832,-3838.030416186187
1833,-3237.84143363153
1834,-3655.660067745543
1835,-3742.762323717194
1836,-3037.7784394466444
1837,-2639.01342382643
1838,-3218.7878151377313
1839,-3593.735807640697
1840,-3177.2781462762414
1841,-3328.346121477073
1842,-3565.835866274778
1843,-3814.893879443717
1844,-3189.5269010222546
1845,-3917.647322035274
1846,-3021.44676645196
1847,-3866.610843926885
1848,-3217.426842388174
1849,-2732.2400571710878
1850,-3593.735807640697
1851,-3191.5683601465903
1852,-3327.665635102295
1853,-3395.7142725801473
1854,-3293.641316363369
1855,-3616.1918580083884
1856,-3780.1890743300128
1857,-3667.9088224915563
1858,-3769.981778708335
1859,-3612.789426134496
1860,-3321.541257729288
1861,-3485.538474050912
1862,-3259.616997624443
1863,-3779.5085879552344
1864,-3409.324000075718
1865,-3822.379229566281
1866,-3735.957459969409
1867,-3565.835866274778
1868,-3409.324000075718
1869,-3316.09736673106
1870,-2715.2278978016247
1871,-3742.762323717194
1872,-3655.660067745543
1873,-3723.0282188486167
1874,-3354.885090093436
1875,-3159.585500532
1876,-3763.1769149605498
1877,-3259.616997624443
1878,-3737.998919093744
1879,-3123.5197226687383
1880,-3917.647322035274
1881,-2984.700502213919
1882,-3497.787228796926
1883,-3918.327808410053
1884,-3855.0425755556503
1885,-3443.348318814644
1886,-3217.426842388174
1887,-3804.006097447261
1888,-3780.1890743300128
1889,-3637.286935626523
1890,-3603.943103262375
1891,-3863.888898427771
1892,-3695.1282774826973
1893,-3395.7142725801473
1894,-3565.835866274778
1895,-2919.3738102351813
1896,-3655.660067745543
1897,-3718.9453005999458
1898,-3723.0282188486167
1899,-3189.5269010222546
1900,-3765.218374084885
1901,-3616.1918580083884
1902,-3416.128863823503
1903,-3537.25543853408
1904,-3593.735807640697
1905,-3327.665635102295
1906,-3588.972403017248
1907,-3123.5197226687383
1908,-2924.1372148586306
1909,-2918.693323860403
1910,-3293.641316363369
1911,-3746.1647555910868
1912,-2984.700502213919
1913,-3537.25543853408
1914,-2639.01342382643
1915,-3756.3720512127643
1916,-3863.888898427771
1917,-3499.1482015464826
1918,-3703.974600354818
1919,-3722.3477324738383
1920,-2820.022799517517
1921,-3024.168711951074
1922,-3037.7784394466444
1923,-3737.998919093744
1924,-3785.632965328241
1925,-3637.286935626523
1926,-3361.689953841221
1927,-3527.7286292871804
1928,-3191.5683601465903
1929,-3322.2217441040666
1930,-3501.1896606708183
1931,-3917.647322035274
1932,-3412.7264319496103
1933,-3171.153768903235
1934,-3917.647322035274
1935,-3349.4411990952076
1936,-2987.4224477130338
1937,-3737.3184327189656
1938,-3217.426842388174
1939,-3769.981778708335
1940,-3365.092385715114
1941,-3737.3184327189656
1942,-3633.8845037526303
1943,-3795.15977457514
1944,-3769.981778708335
1945,-3863.888898427771
1946,-3570.5992708982276
1947,-3350.121685469986
1948,-3327.665635102295
1949,-3825.101175065395
1950,-3218.7878151377313
1951,-3616.1918580083884
1952,-3804.006097447261
1953,-3776.78664245612
1954,-3501.1896606708183
1955,-3603.943103262375
1956,-3171.153768903235
1957,-3795.15977457514
1958,-3372.577735837677
1959,-3350.121685469986
1960,-3917.647322035274
1961,-3689.684386484469
1962,-3499.1482015464826
1963,-3531.811547535852
1964,-3763.1769149605498
1965,-3701.9331412304828
1966,-3123.5197226687383
1967,-3917.647322035274
1968,-3633.8845037526303
1969,-3855.0425755556503
1970,-3822.379229566281
1971,-2272.9117541955848
1972,-3123.5197226687383
1973,-3382.785031459355
1974,-3776.78664245612
1975,-3570.5992708982276
1976,-3786.993938077798
1977,-3637.286935626523
1978,-3723.0282188486167
1979,-3742.762323717194
1980,-3838.030416186187
1981,-3603.943103262375
1982,-3808.7695020707106
1983,-3703.974600354818
1984,-3084.0515129315836
1985,-3171.153768903235
1986,-3838.030416186187
1987,-3017.3638482032884
1988,-3497.787228796926
1989,-3372.577735837677
1990,-3501.1896606708183
1991,-3395.7142725801473
1992,-3616.1918580083884
1993,-3189.5269010222546
1994,-3737.3184327189656
1995,-3443.348318814644
1996,-2612.4744552100674
1997,-3655.660067745543
1998,-3327.665635102295
1999,-3655.660067745543
2000,-3217.426842388174
2001,-3501.1896606708183
2002,-2987.4224477130338
2003,-3361.689953841221
2004,-3722.3477324738383
2005,-3454.2361008111
2006,-3804.006097447261
2007,-3497.787228796926
2008,-3917.647322035274
2009,-3616.1918580083884
2010,-3390.9508679566975
2011,-3801.9646383229256
2012,-3723.0282188486167
2013,-3055.471085190886
2014,-3723.0282188486167
2015,-3463.7629100579998
2016,-3804.006097447261
2017,-3917.647322035274
2018,-3570.5992708982276
2019,-3858.445007429543
2020,-3371.2167630881204
2021,-3603.943103262375
2022,-3863.888898427771
2023,-3763.1769149605498
2024,-3722.3477324738383
2025,-3866.610843926885
2026,-3123.5197226687383
2027,-2919.3738102351813
2028,-3064.317408063007
2029,-3259.616997624443
2030,-3497.787228796926
2031,-3463.7629100579998
2032,-3825.7816614401736
2033,-3627.7601263796237
2034,-2792.803344526376
2035,-3548.1432205305364
2036,-3805.367070196818
2037,-3667.9088224915563
2038,-3218.7878151377313
2039,-2639.01342382643
2040,-3217.426842388174
2041,-3501.1896606708183
2042,-2820.022799517517
2043,-3863.888898427771
2044,-2817.300854018403
2045,-3443.348318814644
2046,-3321.541257729288
2047,-2187.8509573482693
2048,-3504.592092544711
2049,-3917.647322035274
2050,-3570.5992708982276
2051,-3776.78664245612
2052,-3463.7629100579998
2053,-3295.6827754877045
2054,-3822.379229566281
2055,-3225.5926788855168
2056,-3463.7629100579998
2057,-3822.379229566281
2058,-3390.9508679566975
2059,-3531.811547535852
2060,-3463.7629100579998
2061,-3116.714858920953
2062,-3695.1282774826973
2063,-3354.885090093436
2064,-3838.030416186187
2065,-3604.6235896371536
2066,-3548.1432205305364
2067,-3504.592092544711
2068,-3917.647322035274
2069,-3785.632965328241
2070,-3123.5197226687383
2071,-3798.5622064490326
2072,-3737.3184327189656
2073,-3171.153768903235
2074,-3869.332789425999
2075,-3723.0282188486167
2076,-3656.3405541203215
2077,-3637.967422001301
2078,-3485.538474050912
2079,-3917.647322035274
2080,-3599.860185013704
2081,-3499.1482015464826
2082,-3371.2167630881204
2083,-3756.3720512127643
2084,-3742.0818373424154
2085,-3616.1918580083884
2086,-3838.030416186187
2087,-3305.890071109382
2088,-2997.6297433347117
2089,-3838.030416186187
2090,-3667.9088224915563
2091,-3776.78664245612
2092,-3064.317408063007
2093,-3769.981778708335
2094,-3633.8845037526303
2095,-3123.5197226687383
2096,-3763.1769149605498
2097,-3485.538474050912
2098,-2987.4224477130338
2099,-3855.0425755556503
2100,-3463.7629100579998
2101,-3742.762323717194
2102,-3737.998919093744
2103,-3593.735807640697
2104,-3429.7385913190733
2105,-3504.592092544711
2106,-3776.78664245612
2107,-3349.4411990952076
2108,-3655.660067745543
2109,-3153.4611231589934
2110,-3637.286935626523
2111,-3571.279757273006
2112,-3689.684386484469
2113,-2987.4224477130338
2114,-3729.833082596402
2115,-3737.998919093744
2116,-3104.4661041749396
2117,-3295.0022891129256
2118,-2364.777414790685
2119,-3189.5269010222546
2120,-3328.346121477073
2121,-3674.033199864563
2122,-3259.616997624443
2123,-3855.0425755556503
2124,-3349.4411990952076
2125,-3917.647322035274
2126,-3763.1769149605498
2127,-3495.0652832978117
2128,-3863.888898427771
2129,-3017.3638482032884
2130,-3844.8352799339723
2131,-3485.538474050912
2132,-2639.01342382643
2133,-3327.665635102295
2134,-3742.0818373424154
2135,-2905.0835963648324
2136,-3355.565576468214
2137,-3327.665635102295
2138,-3371.2167630881204
2139,-3655.660067745543
2140,-3917.647322035274
2141,-3259.616997624443
2142,-3769.981778708335
2143,-3217.426842388174
2144,-3917.647322035274
2145,-3633.8845037526303
2146,-3565.835866274778
2147,-3825.7816614401736
2148,-3565.835866274778
2149,-3825.101175065395
2150,-3735.957459969409
2151,-3825.7816614401736
2152,-3917.647322035274
2153,-3409.324000075718
2154,-3746.1647555910868
2155,-3463.7629100579998
2156,-3177.2781462762414
2157,-3361.689953841221
2158,-3825.7816614401736
2159,-3349.4411990952076
2160,-2970.4102883435708
2161,-3443.348318814644
2162,-2919.3738102351813
2163,-3295.6827754877045
2164,-3416.128863823503
2165,-3838.030416186187
2166,-2919.3738102351813
2167,-3293.641316363369
2168,-3779.5085879552344
2169,-3603.943103262375
2170,-3104.4661041749396
2171,-3495.0652832978117
2172,-3785.632965328241
2173,-3723.0282188486167
2174,-3779.5085879552344
2175,-3171.153768903235
2176,-3463.7629100579998
2177,-3328.346121477073
2178,-3810.8109611950463
2179,-3064.317408063007
2180,-3412.7264319496103
2181,-3282.7535343669124
2182,-3637.967422001301
2183,-3217.426842388174
2184,-3689.684386484469
2185,-3305.890071109382
2186,-3723.0282188486167
2187,-2973.1322338426844
2188,-3084.0515129315836
2189,-3476.6921511787914
2190,-3838.030416186187
2191,-3189.5269010222546
2192,-3576.723648271234
2193,-3217.426842388174
2194,-3742.762323717194
2195,-3776.78664245612
2196,-3361.689953841221
2197,-3537.9359249088584
2198,-3395.7142725801473
2199,-3038.458925821423
2200,-3917.647322035274
2201,-3779.5085879552344
2202,-2817.300854018403
2203,-3413.4069183243887
2204,-3723.0282188486167
2205,-2421.257783897303
2206,-3463.7629100579998
2207,-3416.128863823503
2208,-2177.6436617265913
2209,-3504.592092544711
2210,-3349.4411990952076
2211,-3785.632965328241
2212,-3350.121685469986
2213,-3567.196839024335
2214,-3789.0353972021335
2215,-3917.647322035274
2216,-3612.789426134496
2217,-3123.5197226687383
2218,-3786.993938077798
2219,-3497.787228796926
2220,-3633.8845037526303
2221,-3191.5683601465903
2222,-3104.4661041749396
2223,-3372.577735837677
2224,-3531.811547535852
2225,-2596.142782215383
2226,-3785.632965328241
2227,-3718.9453005999458
2228,-3599.860185013704
2229,-3463.7629100579998
2230,-3327.665635102295
2231,-3463.7629100579998
2232,-3413.4069183243887
2233,-3863.888898427771
2234,-2732.2400571710878
2235,-3237.84143363153
2236,-3746.1647555910868
2237,-2987.4224477130338
2238,-3603.943103262375
2239,-3761.135455836214
2240,-2950.676183474993
2241,-3295.6827754877045
2242,-3718.9453005999458
2243,-3531.811547535852
2244,-2579.13062284592
2245,-3531.811547535852
2246,-3633.8845037526303
2247,-3776.78664245612
2248,-3420.8922684469526
2249,-2984.700502213919
2250,-3838.030416186187
2251,-3123.5197226687383
2252,-3282.7535343669124
2253,-3497.787228796926
2254,-3637.286935626523
2255,-2489.9869077499334
2256,-3655.660067745543
2257,-3789.0353972021335
2258,-3497.787228796926
2259,-3531.811547535852
2260,-3327.665635102295
2261,-3633.8845037526303
2262,-3825.7816614401736
2263,-3737.998919093744
2264,-3742.762323717194
2265,-3463.7629100579998
2266,-3838.030416186187
2267,-3171.153768903235
2268,-3917.647322035274
2269,-3742.762323717194
2270,-3327.665635102295
2271,-3123.5197226687383
2272,-3217.426842388174
2273,-3548.1432205305364
2274,-3765.218374084885
2275,-3633.8845037526303
2276,-3789.0353972021335
2277,-3328.346121477073
2278,-3128.963613666966
2279,-3537.25543853408
2280,-3723.0282188486167
2281,-3064.317408063007
2282,-3789.0353972021335
2283,-3795.15977457514
2284,-3349.4411990952076
2285,-2987.4224477130338
2286,-3708.738004978268
2287,-3153.4611231589934
2288,-3621.6357490066166
2289,-3565.835866274778
2290,-3501.1896606708183
2291,-3395.7142725801473
2292,-3565.835866274778
2293,-3603.943103262375
2294,-3756.3720512127643
2295,-3798.5622064490326
2296,-3495.0652832978117
2297,-3356.9265492177715
2298,-3259.616997624443
2299,-3499.1482015464826
2300,-3865.9303575521067
2301,-3627.7601263796237
2302,-3838.030416186187
2303,-3917.647322035274
2304,-3603.943103262375
2305,-3390.9508679566975
2306,-3718.9453005999458
2307,-3531.811547535852
2308,-3443.348318814644
2309,-3123.5197226687383
2310,-3017.3638482032884
2311,-2732.2400571710878
2312,-3627.7601263796237
2313,-3785.632965328241
2314,-3327.665635102295
2315,-3593.735807640697
2316,-2919.3738102351813
2317,-3017.3638482032884
2318,-3917.647322035274
2319,-3218.7878151377313
2320,-3917.647322035274
2321,-3667.9088224915563
2322,-3804.006097447261
2323,-3084.0515129315836
2324,-3443.348318814644
2325,-3825.101175065395
2326,-3548.1432205305364
2327,-3917.647322035274
2328,-3855.0425755556503
